Country,Year,CO2_total,CO2_coal,CO2_oil,CO2_gas,CO2_cement,GDP,Population,Primary_energy,Energy_intensity,Urban_population_pct,Trade_share_GDP,GDP_growth_annual,GDP_lag1,GDP_lag2,Energy_intensity_lag1,Energy_intensity_lag2
Germany,2050,534.9013631299779,160.5377855792462,185.9822416559853,180.9037821230365,7.477553771709927,7141373693822.921,100684266.39665464,1969.84166612718,0.2852154958157076,161.46101538078713,15.285383213693768,2.0461040624660534,3637265039360.0,3566759400789.333,1.0386666666666666,1.062
Usa,2018,5098.69868,1282.5416799999998,2315.177,1460.656,40.324,17599699993231.36,331145212.81666666,25250.78486,1.4936666666666667,83.71378553333334,25.725869057578823,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2019,5073.0478464,1256.8908464,2315.177,1460.656,40.324,17951693993095.99,333132084.09356666,24745.7691628,1.4936666666666667,85.60571708638666,24.418994909453826,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2020,5047.910029471999,1231.7530294719998,2315.177,1460.656,40.324,18310727872957.91,335130876.5981281,24250.853779544,1.4936666666666667,87.54040629253899,23.178509968053568,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2021,5023.27496888256,1207.1179688825598,2315.177,1460.656,40.324,18676942430417.07,337141661.85771686,23765.83670395312,1.4936666666666667,89.51881947475037,22.00104166167645,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2022,4999.132609504908,1182.9756095049086,2315.177,1460.656,40.324,19050481279025.41,339164511.82886314,23290.51996987405,1.4936666666666667,91.54194479487973,20.88338874526329,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2023,4975.47309731481,1159.3160973148103,2315.177,1460.656,40.324,19431490904605.92,341199498.8998363,22824.70957047657,1.4936666666666667,93.610792747244,19.82251259700391,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2024,4952.286775368514,1136.1297753685142,2315.177,1460.656,40.324,19820120722698.035,343246695.8932353,22368.21537906704,1.4936666666666667,95.72639666333173,18.815528957076115,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2025,4893.614347295605,1113.407179861144,2280.449345,1460.656,39.10182243446057,20216523137152.0,345306176.06859475,21920.8510714857,1.431386141978455,97.889813227923,17.859700086056648,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2026,4835.954328860375,1091.139036263921,2246.242604825,1460.656,37.91668777145333,20620853599895.035,347378013.1250063,21482.434050055985,1.3717024910385844,100.10212300687404,16.952427321684972,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2027,4779.288694571256,1069.3162555386427,2212.548965752625,1460.656,36.76747327998837,21033270671892.938,349462281.20375633,21052.785369054865,1.314507433557212,102.3644309868294,16.091244013743378,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2028,4723.599751952063,1047.9299304278695,2179.360731266336,1460.656,35.65309025785833,21453936085330.8,351559054.8909789,20631.72966167377,1.2596972041429089,104.67786712713176,15.273808817845214,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564
Usa,2029,4668.870135116915,1026.9713318193124,2146.670320297341,1460.656,34.5724830002622,21883014807037.41,353668409.22032475,20219.09506844029,1.2071723640476444,107.04358692420492,14.497899329898678,2.2217119887516064,16883006133589.334,16517141889024.0,1.53,1.564
